id,method,factors,nobs,bias_withC_L_SE2,bias_withC_L_SE6,bias_withC_L_SEa,bias_withC_L_SE8,bias_withC_L_SE12,bias_withC_T_SEi8.b,bias_withC_T_SEi12.b,bias_withC_C_SE1,bias_withC_Errvar_SE2,bias_withC_Errvar_SE6
827,DWLS,8,200,-2.5835411846337344,-1.8277318562435592,-1.6744761348234987,-0.8264809902122673,-2.0013436340899617,-2.090645997297252,-2.233146926698541,-0.5404729093975179,-2.498829635543176,-1.7579772851229052
828,DWLS,8,200,-1.9678554601711646,-2.758703386434009,-0.7239192914877991,-0.2532911778391371,-0.752202217375042,-2.0929295118785927,-2.2086243460357506,-1.056173560140667,-1.0747379889181958,-2.3108066526903155
829,DWLS,8,200,-1.399743162466794,-1.9882616230422583,-1.3180573650975185,-1.3890325141471274,-1.8957034266217623,-2.090645997297262,-2.207609809905771,-0.772965899042647,-1.7113950744700859,-1.3287068857321365
830,DWLS,8,200,-2.4618792396784337,-2.2023231280847884,-1.4495192000228494,-0.13914423777395754,-1.7418475498587624,-2.1161831140900422,-2.2139601029696117,-1.6986088374165869,-2.723596470853236,-1.8205680109002058
831,DWLS,8,200,-1.924204966419004,-2.0966832557828283,-1.775190888627489,-1.2273607033916472,-0.5143218948613221,-2.0947075924691623,-2.2139601029696117,-1.191340557372487,-1.9031302786452764,-3.2309336516354064
832,DWLS,8,200,-1.2308980516404535,-1.8109486574520293,-2.29160577751354,-1.7964931239834177,-2.4041052507247924,-2.165459985328792,-2.2139601029696214,-1.8798777569366771,-2.391903110868486,-2.9136968111942068
833,DWLS,8,200,-3.2061583661466546,-3.008123718922099,-1.7015450511912784,-0.13144035733309717,-1.7279777359864628,-2.094707592469151,-2.208624346035731,-0.550709746844067,-3.1477433507057064,-1.9036028386227157
834,DWLS,8,200,-2.9010224681532546,-0.816862481513439,-0.46507450460286925,-1.1681638384321076,-2.114261154418442,-2.103113799564632,-2.2078633900871614,-1.4005972355781777,-2.146397694987566,-2.1699465707155765
835,DWLS,8,200,-3.6770439054212645,-2.459703571113069,-1.3624317287980297,-1.3404343612443776,-1.7807459680540225,-2.1215923277618316,-2.220077612173131,-1.3146861711549476,-3.797685194192715,-2.504177583822166
836,DWLS,8,200,-2.5425326277189733,-2.2482104958741984,-1.5905908572707592,-2.086979326954207,-1.787260247795173,-2.096996290361122,-2.2078633900871516,-1.2043437178851375,-3.4344817736683755,-3.0349136302670554
837,DWLS,8,200,-1.9847379991773946,-1.4330863712291884,-1.9558023966790092,-1.7402284733911477,-1.8184222997840318,-2.1275354098922423,-2.2282668515380815,-1.2769974783354767,-1.5753961910987657,-0.9705515176186459
838,DWLS,8,200,-3.8888332233413947,-2.118593538056188,-1.2400438009523487,-0.5383756169687177,-1.072306088456882,-2.0916605334272615,-2.2116714050776616,-1.785525794272528,-3.5679552075125964,-1.2280729725445563
839,DWLS,8,200,-2.4495732003599535,-1.154692039862499,-1.205404246265819,-1.2996998959788377,-1.4625314651124426,-2.096996290361122,-2.2078633900871516,-1.1813469966906778,-2.147188688927076,-1.4355957106474055
840,DWLS,8,200,-3.133788633627874,-2.7547375839158983,-0.930256366653369,-1.2489685747043475,-2.3468208243539324,-2.0929295118785927,-2.2116714050776616,-1.6460718095682578,-2.432687284028376,-3.5434292891799655
841,DWLS,8,200,-3.8552453382313145,-1.380681325869499,-0.8484734975218691,-1.3174726104402477,-2.4947894312808923,-2.0908995774786625,-2.258008411058961,-2.0387968844441975,-5.336234975246056,-1.5136406407660354
842,DWLS,8,200,-1.6900313655118535,-1.6651860923411483,-1.5908045030561584,-1.5706017890313777,-2.775871798726682,-2.0997975599344523,-2.2098933244870707,-0.6433827425646875,-1.5763190347830554,-1.3581056822582567
843,DWLS,8,200,-2.806909400919664,-2.9403561513869283,-1.7343426910113389,-1.1549160495618271,-1.7251983756665221,-2.0947075924691623,-2.2509814001926713,-1.2510515693884776,-2.7594737550625856,-2.986031545005416
844,DWLS,8,200,-1.811229893269744,-2.584208824904769,-1.8367402157997295,-1.1386856537321577,-2.0280046659079822,-2.0929295118785927,-2.2098933244870707,-1.2649942776908778,-1.6437111175040653,-2.684809522460416
845,DWLS,8,200,-1.9885320762205734,-1.962798836920559,-2.453959102701279,-3.7396316750079777,-2.251684180422892,-2.0908995774786723,-2.2282668515381006,-0.7862801285225867,-2.6405985711142668,-1.7716704979560154
846,DWLS,8,200,-2.063406664661364,-2.559072542652099,-1.7868722340805492,-1.4721226881509473,-2.0448615996010826,-2.0916605334272518,-2.2116714050776616,-0.9655473953379478,-1.8105672416192264,-3.815210454713526
847,DWLS,8,200,-2.145932635274734,-2.324918643005009,-1.252308040722299,-0.46608854515006737,-1.9627158582234718,-2.0997975599344616,-2.220077612173131,-0.8109159537351966,-1.7400186428468565,-2.4733539576796764
848,DWLS,8,200,-1.2500982975221238,-1.2348597840024684,-1.1714446868963688,-0.10843100957239754,-1.9621514395869628,-2.111303038929592,-2.213960102969631,-1.1219358345594879,-1.669339484818616,-2.8303176740509057
849,DWLS,8,200,-1.8668697558294847,-1.817754916837829,-1.4714457409539896,-1.3102941014332972,-1.4554468155840918,-2.0997975599344616,-2.220077612173131,-0.6597514774849579,-3.7096841757359265,-1.3341993445386058
850,DWLS,8,200,-1.4886759987509843,-1.4827344057135392,-1.6594855476588892,-0.6153070814152777,-1.4563605204090022,-2.1486227054105314,-2.2139601029696117,-0.8193924400931578,-1.5135879272478656,-0.9717677043652562
851,DWLS,8,200,-1.5131748112039247,-1.976291664131758,-1.1675649741747494,-1.5932005331962276,-2.6393398401442525,-2.0929295118785927,-2.233146926698541,-1.6342159815823467,-1.9117067769546858,-2.109431459270676
852,DWLS,8,200,-2.6646598658270646,-1.2690866272274484,-1.2000512483493493,-2.671635027081507,-3.4946698579261617,-2.111303038929592,-2.2139601029696117,-2.3272646509762565,-4.025556650426065,-1.799857658616835
853,DWLS,8,200,-2.2089277853150744,-2.0561576138868896,-0.6855810679404593,-1.5600952440447575,-1.8471223400464525,-2.165459985328792,-2.2282668515381006,-1.5073594703950568,-3.2254147294663262,-2.8539593527650355
854,DWLS,8,200,-3.0366110648359443,-2.3783448289965583,-1.659212733875389,-1.2505647949026075,-2.250666106833533,-2.141044598450452,-2.2239116701173414,-1.3018956586532675,-2.0175057519840154,-1.5404632919166759
855,DWLS,8,200,-3.2308043222012937,-2.112307272036868,-2.0254373065201383,-1.6101479791020772,-3.033838667744642,-2.094707592469151,-2.2385561403703305,-1.3425122463876566,-2.166981226214326,-2.1570844040085357
856,DWLS,8,200,-3.363212777320115,-2.014792504893929,-1.341007748747449,-1.5362422337240271,-2.246249114014862,-2.1069478575088314,-2.244499222500741,-1.4311415732257768,-3.0569493703035966,-1.750189486455206
857,DWLS,8,200,-3.0030390248118537,-1.9753093856838384,-1.5028941717915987,-0.11626545976716751,-2.019365392500062,-2.0997975599344616,-2.207863390087171,-1.3979029863009467,-3.834514666210846,-1.2828860561255657
858,DWLS,8,200,-1.9148159976651042,-1.9745161665699986,-0.07083231645727897,-0.5945730195617573,-1.4413028805063726,-2.1161831140900325,-2.208624346035731,-1.5010553304290277,-3.3035341307802764,-2.230966996382305
859,DWLS,8,200,-2.607753305956744,-2.403733550667359,-2.7455053139146193,-0.7589840649550372,-0.5593610441855121,-2.1275354098922423,-2.2098933244870804,-0.8165728565715867,-2.5385163527306758,-1.9396946291793755
860,DWLS,8,200,-1.4566144916574646,-2.5675280516495294,-1.6518722250463087,-0.8967857010639978,-1.4063970152011016,-2.0908995774786723,-2.2385561403703305,-1.2496175014447268,-2.4377870191920863,-2.818899642929096
861,DWLS,8,200,-1.6037716730682543,-2.224639428047579,-1.037417407004129,-1.2407816568369077,-1.505735626739633,-2.0916605334272518,-2.2098933244870804,-0.7739936462703968,-3.1250041236657853,-1.9866084234665362
862,DWLS,8,200,-1.7780301844144246,-2.3210778589562393,-1.153436962962099,-1.3004546623887774,-2.454558163776562,-2.0947075924691623,-2.2086243460357604,-0.9956448772258076,-3.3320731565839963,-2.272996547926906
863,DWLS,8,200,-0.818281613501004,-1.0489025143078194,-1.4517713612981784,-0.8007826468195576,-0.025111614636052354,-2.103113799564632,-2.220077612173131,-1.376338205331127,-2.333836954268946,-0.968739899051816
864,DWLS,8,200,-2.330058015275934,-1.8363924128125493,-1.303473335373819,-1.0152374167112572,-2.4364355000157314,-2.0929295118785816,-2.2076098099057613,-1.052671581740277,-4.269971967370435,-3.737271094158086
865,DWLS,8,200,-3.0465192912255237,-3.0998294168730087,-1.4467949381611993,-1.1452310474265877,-2.1768787160498326,-2.0997975599344523,-2.2200776121731103,-1.0826946325403368,-2.4136120059329857,-3.595294364000216
866,DWLS,8,200,-2.7556427518985744,-2.292522790989678,-1.1851521462274992,-2.0491187861798474,-1.8289514141805427,-2.0916605334272615,-2.2086243460357604,-1.7189090497461776,-3.3271073180172266,-2.6234719174193954
867,DWLS,8,200,-2.7619408548160536,-2.2629639853541583,-1.013737682310309,-2.3901500854436075,-2.4688534107514917,-2.134017587584172,-2.2331469266985318,-1.4276750618649268,-2.297462206738526,-2.4676340390443654
868,DWLS,8,200,-3.225551609521234,-2.2564792170517887,-1.7067558685286996,-0.9053039886730473,-1.8171400324350127,-2.1069478575088425,-2.2139601029696214,-1.4285254167858676,-2.1290079139196156,-2.5291171493813156
869,DWLS,8,200,-3.4142721788237247,-1.3046622919813782,-0.658816239186339,-1.5908413509049875,-0.3199064908881021,-2.1215923277618427,-2.2444992225007203,-1.496950348536378,-3.233277946100266,-1.4153854871488958
870,DWLS,8,200,-2.780754503415724,-1.5865905063544787,-0.752901423251439,-0.4849118935625778,-0.8844581952922724,-2.1069478575088314,-2.2098933244870707,-1.0088034195725772,-5.553973407370956,-1.8867302211626857
871,DWLS,8,200,-2.8202515260294443,-1.8709454296455188,-1.3377238836165892,-0.6729490051230975,-1.6535144181062216,-2.0908995774786625,-2.2086243460357506,-1.0537476308749274,-4.863064232428736,-3.0074684462447556
872,DWLS,8,200,-2.4301485244827634,-1.5558427776742192,-1.4841192280508988,-1.4498725527722176,-1.0997877188591423,-2.0947075924691623,-2.2078633900871614,-1.5254190952542774,-1.6685299756158054,-2.077615787926626
873,DWLS,8,200,-1.769249041788224,-0.7027560766443987,-2.111813372762699,-1.3229779075239874,-1.3990133265864728,-2.0908995774786527,-2.2655865180190418,-1.5399877328616272,-0.9081019255774959,-0.7804571183107061
874,DWLS,8,200,-1.9128101414108347,-1.0061283645676384,-0.7279786776103393,-0.43611003422769773,-0.5805776408682122,-2.092929511878572,-2.213960102969631,-1.6463484139006077,-2.046424855548036,-2.899827638225136
875,DWLS,8,200,-3.1379079990737835,-2.030194632356668,-1.475162865974649,-0.9038196023341376,-1.876522006770582,-2.1410445984504616,-2.2116714050776616,-1.307300959196637,-3.557372547870566,-1.0883516955817858
876,DWLS,8,200,-2.410899061772074,-2.505320242809519,-3.2432006244010485,-0.9441841874794271,-1.216005269985422,-2.090645997297252,-2.2139601029696117,-1.2212906084020376,-2.818695682480256,-1.8084303289929258
877,DWLS,8,200,-1.434826324939354,-1.6627361925547584,-2.38868644011614,-1.6209363527949376,-1.9565221823888126,-2.116183114090052,-2.2076098099057404,-1.554449036264747,-1.7103593840668063,-1.4137395977492153
878,DWLS,8,200,-1.9020436379275938,-1.496563084437958,-1.019615106792319,-2.172433230291347,-0.9717746485665723,-2.0997975599344523,-2.2239116701173303,-1.9378901137818378,-2.3489133442956263,-1.8850241516034454
879,DWLS,8,200,-2.8786296733981342,-2.121164540234149,-1.5433913493022886,-1.3080184031380475,-2.3374993792764025,-2.0908995774786625,-2.2086243460357604,-1.5256574044247067,-5.416557541931256,-2.922796168141316
880,DWLS,8,200,-1.6630558336638839,-1.6927954961364782,-0.44611860075627896,-0.7633129389866475,-2.0313219263354423,-2.1215923277618316,-2.2078633900871614,-0.6139184257358272,-1.5232943139577861,-0.8973244337556162
881,DWLS,8,200,-2.757992158931504,-2.142004324680078,-1.5397657921557986,-1.1808162851272377,-1.719625987235642,-2.096996290361122,-2.2116714050776616,-1.0216986228958578,-2.5229341673587062,-2.0482340743350163
882,DWLS,8,200,-1.7603795172534347,-0.4729953177365187,-0.6244481915563094,-1.2969703376693473,-3.632460789875692,-2.0906459972972717,-2.2655865180190418,-1.7606772783329374,-3.1969734920637665,-1.3419355219549665
883,DWLS,8,200,-2.4826508571209445,-2.593426627453129,-2.286008773116589,-1.9219422024499673,-1.6709639007593127,-2.096996290361132,-2.207863390087171,-1.8827829497348867,-4.016301559076446,-3.5060437596414267
884,DWLS,8,200,-1.5262743315319842,-0.9891592049917581,-0.948840797260369,-1.3623992933900972,-0.768602084443102,-2.1747344656337124,-2.2331469266985318,-1.2443174702888478,-2.0782051898653355,-1.2907827863511059
885,DWLS,8,200,-2.8320978262319643,-1.890935676230939,-1.2958254589948697,-0.2847225083237176,-2.829026006195632,-2.0929295118785816,-2.2086243460357506,-1.0696789143210268,-3.0619316770253353,-2.4644191748057764
886,DWLS,8,200,-3.604431171671384,-1.5777016893555282,-2.1853225684385182,-0.5800540314605473,-2.2749062486290015,-2.1031137995646225,-2.2282668515380815,-0.39921152837203777,-5.196512286132755,-0.562549528696326
887,DWLS,8,200,-1.8898074625603036,-1.3875405927549482,-1.2373443979013485,-1.6564130186777277,-1.177922293342632,-2.1654599853287824,-2.216761372542961,-0.8237713857724378,-2.1518310909355853,-2.1514236710443155
888,DWLS,8,200,-2.6885243973605846,-1.5106499494715688,-1.7120116663478284,-0.5492151219775372,-0.9988644853100824,-2.0969962903611123,-2.2098933244870804,-0.7999006960446177,-2.6982388440408553,-2.4141448077436953
889,DWLS,8,200,-2.4057605693162643,-1.2276960644062993,-0.977437746253619,-1.7138003144045073,-2.365492000347882,-2.0997975599344616,-2.223911670117351,-1.7375704860759171,-1.8952250492295457,-1.4450969291007962
890,DWLS,8,200,-2.0991334752711346,-0.9003410940050187,-0.830119484116839,-0.6850118515729073,-1.9310780114021715,-2.0997975599344616,-2.2139601029696006,-1.9210909441454378,-1.8226073908227656,-1.4919549032352153
891,DWLS,8,200,-1.107882580877994,-1.2870071481644687,-0.9915171404594789,-0.9918842569528775,-2.1314904735045914,-2.0916605334272615,-2.2076098099057515,-0.9362475637641969,-1.5658162385541365,-1.6949033243926257
892,DWLS,8,200,-3.441240929981334,-2.0141413415152694,-1.9340566438020186,-0.2344427992597077,-0.6052971026616518,-2.174734465633732,-2.2078633900871614,-1.8936451443197868,-4.054900548072046,-1.854477890588796
893,DWLS,8,200,-1.4688768228390638,-2.9118702540083095,-1.6048784640032085,-1.3476040770910074,-1.7380403409557523,-2.0916605334272615,-2.258008411058961,-1.2156900228975773,-1.103680589168976,-2.523645661085985
894,DWLS,8,200,-3.568347921930654,-0.5311821310962985,-0.5399911640066292,-1.6391785452433874,-1.953900622945872,-2.1275354098922215,-2.2116714050776505,-1.684722615667398,-3.226790785662266,-1.1015144340548262
895,DWLS,8,200,-2.0686148108185343,-1.7986903183161393,-0.31692666588952895,-0.8369149858330677,-0.41755446151809233,-2.1161831140900422,-2.216761372542951,-0.8123921378752376,-0.900113850093736,-0.888077341829556
896,DWLS,8,200,-1.554959272710634,-1.562400903468488,-1.7971525184356094,-1.0675857336476775,-1.5971185818340319,-2.0908995774786723,-2.2086243460357604,-1.8430997019106172,-2.927310551001826,-3.5706179680680656
897,DWLS,8,200,-2.2050749756400445,-1.3748850341456682,-1.412107078173889,-0.7673217373473574,-2.565497930393492,-2.0997975599344523,-2.216761372542961,-1.4472453434992574,-4.489299819668687,-2.615482744257766
898,DWLS,8,200,-1.3109267787476946,-2.9577115203056983,-2.274609614506599,-3.2897720493115274,-3.311502460488732,-2.094707592469132,-2.2282668515380912,-1.2300886086983271,-3.5124768843020155,-2.930731860708856
899,DWLS,8,200,-2.462621891653314,-1.8312298409648091,-2.5525635544165697,-1.5990102239359774,-1.437450974834132,-2.1215923277618316,-2.207863390087171,-1.9579666535181777,-3.077093384656365,-1.8646964485311266
900,DWLS,8,200,-2.3974493181770744,-2.1832680077132287,-0.730771460047399,-1.2547311743012575,-1.205220709508982,-2.0929295118785816,-2.2509814001926713,-2.124449733593207,-2.380167712366356,-3.7194419178956952
901,DWLS,8,200,-1.9428975869578737,-1.7904363422855694,-2.4999621696044994,0.08118558772768278,-1.9345551225923316,-2.0916605334272615,-2.2239116701173303,-1.4596437213782378,-2.653159740618585,-1.4521917512744065
902,DWLS,8,200,-2.956537675204834,-1.7840127099380383,-1.6761582510142197,-1.5959834267546573,-0.8469797988234024,-2.094707592469151,-2.2444992225007314,-1.402351335118087,-2.4739987068472358,-1.3382164844674762
903,DWLS,8,200,-2.8808471347997737,-2.9903369116966694,-1.8054230353117686,-1.0580499636406275,-1.1244483762626218,-2.091660533427242,-2.2116714050776616,-1.4392900070411379,-3.776836680345426,-3.3219993067511764
904,DWLS,8,200,-2.3120519293270045,-1.762666494592339,-1.2478243057715894,-1.9744395155199872,-3.0040912184476625,-2.0908995774786723,-2.2098933244870804,-1.6520090353087566,-2.5727524257003864,-2.2009525320357355
905,DWLS,8,200,-0.7624818455219242,-1.915176606025739,-1.7636765346712693,-0.7752582555126071,-0.2894457483421223,-2.0906459972972717,-2.216761372542951,-0.9321462084019967,-1.517602553174466,-2.4941636275355563
906,DWLS,8,200,-3.134391124940534,-2.209275709783299,-1.2439358966702083,-0.9888744981828873,-1.505034361006922,-2.0916605334272615,-2.2385561403703416,-1.671700609912017,-2.725763627715626,-2.177882081314565
907,DWLS,8,200,-3.009225767524714,-2.442527152513379,-1.6016055311607096,-1.6920992481321875,-2.216252410536273,-2.0916605334272322,-2.2139601029696214,-1.3237201470836866,-4.156704486999346,-2.548705417318256
908,DWLS,8,200,-1.8683565291796538,-2.354376108021578,-1.5870517860687792,-0.7457607960881476,-0.6502326568783621,-2.090645997297252,-2.2078633900871614,-1.806761122061947,-2.4274910819221063,-3.7543071577017266
909,DWLS,8,200,-3.334002743294854,-1.7420072682759282,-1.482631409328599,-1.4059078408596077,-3.2402937304433728,-2.094707592469151,-2.2139601029696214,-1.5200857907977379,-3.067810032292506,-2.2347083614255454
910,DWLS,8,200,-3.0568634782168944,-2.557088131448599,-1.077440738897109,-1.6750127091930473,-2.5051233340653423,-2.1215923277618316,-2.2098933244870915,-0.9987377358497869,-1.4937515615076156,-1.7774081095699557
911,DWLS,8,200,-2.0379531122671444,-2.5329372956296385,-1.1057619702881092,-0.0437089053017474,-1.5263754048864617,-2.1031137995646225,-2.2239116701173414,-1.8617450564151878,-2.2485329700961563,-3.549519719667496
