id,method,factors,nobs,ncat,bias_withC_L_SE6,bias_withC_L_SEa,bias_withC_L_SE7,bias_withC_T_SEi6,bias_withC_T_SEi7,bias_withC_C_SE1
4100,DWLS,6,800,2,1.404725940393848,1.8798663046007802,0.9451777759502733,2.2602078213498444,2.2814585186615264,2.041294783502186
4101,DWLS,6,800,2,1.5592651078441682,1.9263824480271905,1.190621263868423,2.260049606360745,2.281054897260056,2.2278546682874962
4102,DWLS,6,800,2,1.7390201301518582,2.0121587594314803,1.0854286953347934,2.253658117217605,2.276889351852286,2.0543832009330956
4103,DWLS,6,800,2,1.3221841023734082,1.71599558023457,1.328786323143933,2.2585530910622644,2.2815613734181466,2.325423166398756
4104,DWLS,6,800,2,1.3007459036795281,2.0680325490975004,1.1282712683354235,2.260334373187715,2.281774957040296,1.8949535957287162
4105,DWLS,6,800,2,1.4604199597903385,1.7583357068026801,1.0580140830289428,2.259946751604125,2.2818145039648163,2.348127694245186
4106,DWLS,6,800,2,1.7283414492368783,1.9402666990266202,0.8867211379374031,2.256140734278335,2.2802946448392163,1.902847220725916
4107,DWLS,6,800,2,1.5836147924398685,1.9460962729900901,1.2404824626052129,2.2596935202521546,2.270952801583486,2.0980019911816363
4108,DWLS,6,800,2,1.2315724212409083,1.82252359281925,0.7897985879118934,2.260136628069055,2.281054897260056,2.4224569635843656
4109,DWLS,6,800,2,1.5158994016404581,1.7325455006193,0.9500906888557835,2.2541121862538045,2.2813398253937662,2.196123692240276
4110,DWLS,6,800,2,1.0632169581362483,1.54719699737908,0.9275745075136232,2.2583073916983247,2.279279968871846,2.033518570292296
4111,DWLS,6,800,2,1.406953500882928,1.9926595923874004,0.8021443297795229,2.2577682018144447,2.2697351084364463,2.064315014505606
4112,DWLS,6,800,2,1.293615009600748,1.9059765318119204,0.840744232452223,2.259946751604125,2.2813398253937662,2.1086684988502356
4113,DWLS,6,800,2,1.4363097835221883,1.88392697735313,1.3413201313804832,2.255767190275715,2.281205287309556,2.280896636488656
4114,DWLS,6,800,2,1.2127891499220085,1.4114465990717404,0.9195724276281834,2.2568397169996146,2.2814585186615264,2.096515246932746
4115,DWLS,6,800,2,1.7357303870653484,1.8607119882280005,0.7429756746661229,2.260136628069045,2.281719588407246,2.1649830014582356
4116,DWLS,6,800,2,1.2224676853500185,1.8632406728453101,1.090755953767533,2.260136628069055,2.279557533655676,2.2431703795995963
4117,DWLS,6,800,2,1.1742650787591382,1.76223679032348,0.9232545947331833,2.259946751604125,2.2816483951264463,2.1670401584359156
4118,DWLS,6,800,2,1.5548063773164484,2.0683085776341397,1.1841805315041734,2.260302736907415,2.281719588407246,2.071807654846746
4119,DWLS,6,800,2,1.6053875242484479,1.95169511963329,1.2162528088202036,2.259828058336365,2.279279968871846,2.183814147631756
4120,DWLS,6,800,2,1.6834595482108479,1.53591921850825,0.9283538064946729,2.259194761387155,2.281205287309556,2.045048754544206
4121,DWLS,6,800,2,1.540663184471088,1.97028773699556,1.0070685318708632,2.2603027369074247,2.281774957040296,2.1559019326094155
4122,DWLS,6,800,2,1.6172641002439183,1.85477160027318,0.8934675121045128,2.258996764094865,2.2813398253937662,2.113747866978056
4123,DWLS,6,800,2,1.406477055471598,1.8440337079084304,0.7822277602977532,2.260326464222605,2.279819158755726,2.0095698157812363
4124,DWLS,6,800,2,1.4251867946298082,1.49954878256437,1.097007520128293,2.2596935202521546,2.279557533655676,2.245142183751636
4125,DWLS,6,800,2,1.5269990764758379,1.7494791202505404,0.7866656388230732,2.256498236808835,2.281054897260056,1.9988891343150164
4126,DWLS,6,800,2,1.5049291819636683,1.94320852878151,1.2795562063905932,2.259376880194145,2.2815613734181466,2.169971332760116
4127,DWLS,6,800,2,1.265473194373478,1.5944069219253898,0.7183126212634033,2.2577682018144447,2.2805085311522664,2.0334372790180364
4128,DWLS,6,800,2,1.3678474557349982,1.6793442985662002,0.9737796217001833,2.260136628069055,2.2805085311522664,2.2085442848168158
4129,DWLS,6,800,2,1.8183975343696381,1.7211016626744797,0.8800046842459435,2.256498236808835,2.2816483951264463,2.2629462934428557
4130,DWLS,6,800,2,1.6635001445482585,1.6228787934895703,0.759264285069633,2.259828058336365,2.2780100038662363,2.1913772360736257
4131,DWLS,6,800,2,1.5909749259399781,1.8641754339039702,1.185689450433873,2.2580457665982747,2.279557533655676,2.1920173488183057
4132,DWLS,6,800,2,1.385250299068018,2.1329427227763404,1.396624254364553,2.2596935202521546,2.2816483951264463,2.143752691993176
4133,DWLS,6,800,2,1.555048539577538,1.89934014670124,1.513543864137393,2.260326464222605,2.2786769601698462,2.1548005289133356
4134,DWLS,6,800,2,1.300296453575748,1.71085792321536,0.8127818963666232,2.260049606360745,2.2815613734181466,2.327959596549146
4135,DWLS,6,800,2,1.3537869514846084,1.9730941014787202,1.3236558440757933,2.259946751604125,2.2764836640106463,2.129160282188646
4136,DWLS,6,800,2,1.3891246949582179,1.7875143303625898,1.0731800040820332,2.2595431302026547,2.2808886472515466,2.173479353610276
4137,DWLS,6,800,2,1.1264646386552086,1.7985818880176905,1.192686946590183,2.2577682018144447,2.2807065284445565,2.248050224201496
4138,DWLS,6,800,2,1.1997888188002084,2.1463419235478205,1.0866645229305034,2.2595431302026547,2.2802946448392163,2.0176929187049963
4139,DWLS,6,800,2,1.2447400645065083,1.75946203609808,0.8794127648351733,2.258996764094865,2.2807065284445565,2.2428029070779663
4140,DWLS,6,800,2,1.5552706631349784,2.0499722986285898,0.9637352799026632,2.259376880194145,2.2807065284445565,2.126545782360176
4141,DWLS,6,800,2,1.1810205889725083,1.79632527098815,0.8573312920085729,2.2583073916983247,2.281774957040296,2.076141469184676
4142,DWLS,6,800,2,1.4307379612478384,1.7945228039435102,1.0877099590539632,2.255767190275715,2.2816483951264566,2.1471483114939365
4143,DWLS,6,800,2,1.2607577499901685,1.8382069215104804,1.0514450256159233,2.2568397169996146,2.2818461402451162,2.268314068481006
4144,DWLS,6,800,2,1.8498444022080582,1.86786564935185,1.0160103910934735,2.256498236808835,2.281205287309556,2.055899250695306
4145,DWLS,6,800,2,1.283628123283108,2.06027610709342,1.0729629550278932,2.2602631899828944,2.276483664010636,2.047180678158496
4146,DWLS,6,800,2,1.5991199427370282,2.0621199347969603,1.2928962102809034,2.258782877781815,2.279819158755726,2.132161000961526
4147,DWLS,6,800,2,1.3970928646023284,1.6600567060855602,1.1261937381267733,2.257165193112445,2.276889351852286,2.141383788333616
4148,DWLS,6,800,2,1.1506092883193881,1.8095722356411104,1.1866701636249928,2.259828058336365,2.2815613734181466,2.345360979383676
4149,DWLS,6,800,2,1.2690555218900383,1.6399578496072404,0.9224472149637529,2.259194761387155,2.2816483951264566,2.3664287354903863
4150,DWLS,6,800,2,1.5125706566336383,1.6278320491935303,1.394497589894433,2.258782877781815,2.2816483951264566,2.286168788240766
4151,DWLS,6,800,2,1.3141165091169285,1.6371035402597705,1.0824500235095131,2.2595431302026547,2.281205287309556,2.052308390849296
4152,DWLS,6,800,2,1.3336483859541983,1.80002024631783,0.802449030987773,2.260326464222605,2.281814503964826,2.071758138237466
4153,DWLS,6,800,2,1.3472201692071881,1.7576830284992004,0.9660581966545831,2.259194761387155,2.2802946448392163,1.8787788877080964
4154,DWLS,6,800,2,1.541113586584148,1.9189018370848798,0.8994014236350732,2.2553775847948847,2.2818145039648163,2.275918913653876
4155,DWLS,6,800,2,1.2558092242747885,2.00298549766068,1.1195308706815232,2.259828058336365,2.281205287309556,2.0696516743264057
4156,DWLS,6,800,2,1.2817212165908685,2.05325387928891,1.121523307257613,2.260136628069045,2.2818382312800063,1.9591790277302963
4157,DWLS,6,800,2,1.5388016019426478,1.4664900691231102,0.7232086596757732,2.253658117217605,2.281814503964826,1.9830638032581462
4158,DWLS,6,800,2,1.415657577873028,1.71993301721508,1.2392579794684035,2.2577682018144447,2.2786769601698462,2.003373937370856
4159,DWLS,6,800,2,1.460855165764288,1.6745115997380704,1.327305245406023,2.257165193112445,2.2818461402451162,2.1990615338377157
4160,DWLS,6,800,2,1.759404514527798,2.1038303966279397,1.054101585388363,2.260136628069055,2.281719588407236,1.8503748310960564
4161,DWLS,6,800,2,1.4129426835327683,1.7916788629850904,0.9299058079225132,2.2602631899828944,2.2818461402451162,2.198118807425806
4162,DWLS,6,800,2,1.4047839316157982,1.84011634867036,1.342069189875613,2.2585530910622644,2.279557533655676,2.1092776915850457
4163,DWLS,6,800,2,1.4912593124266584,2.02717301844627,1.544953200112193,2.257165193112445,2.281719588407246,2.0154607069470662
4164,DWLS,6,800,2,1.2791022489482482,1.75203599423776,1.1724928156925434,2.2574746825411447,2.2805085311522664,2.105377499592836
4165,DWLS,6,800,2,1.2825292856145878,1.47527956377244,1.0100864445117832,2.258782877781815,2.281205287309556,2.3223087870482164
4166,DWLS,6,800,2,1.815172014518788,1.7937139026777202,0.8830154197238128,2.2602631899828944,2.2813398253937662,2.132579124484546
4167,DWLS,6,800,2,0.7977957987235385,1.80917253292626,1.2060125012755933,2.259194761387155,2.279279968871846,2.4678885829761756
4168,DWLS,6,800,2,1.853800004467758,2.05901142869752,1.2921771987339432,2.2596935202521546,2.281774957040296,2.2152723077725263
4169,DWLS,6,800,2,1.424634422878028,1.7464282386658,0.9677047776756833,2.256140734278335,2.2805085311522664,2.039718041336866
4170,DWLS,6,800,2,1.327381058195818,1.7684303737451799,1.2249454543617533,2.258782877781815,2.2780100038662363,2.191231363652916
4171,DWLS,6,800,2,1.3839184560991777,1.7203676089035704,1.0385085467323134,2.2541121862538045,2.2742131967113264,2.1514842414224957
4172,DWLS,6,800,2,1.8698807497500878,1.89172534040051,0.883935077822863,2.259946751604125,2.2807065284445565,2.183305760400156
4173,DWLS,6,800,2,1.5284413396455685,1.80399906690773,1.006996453684833,2.259828058336365,2.2780100038662363,2.117653014106176
4174,DWLS,6,800,2,1.3548548099317985,1.9444981717863499,0.9310732403433032,2.2595431302026547,2.2805085311522664,2.1667034369888856
4175,DWLS,6,800,2,0.9868133222280383,1.65222507470969,1.1598662566822335,2.260049606360745,2.2816483951264566,1.999299018014336
4176,DWLS,6,800,2,1.4606628137386086,1.86002896989547,0.968554766798993,2.2595431302026547,2.2813398253937662,2.1470110736438563
4177,DWLS,6,800,2,1.2824584054724282,1.87544039797653,0.9164506141935134,2.2583073916983247,2.281719588407246,2.178252755444516
4178,DWLS,6,800,2,1.8075310547482883,1.99522309829923,0.9240979956022528,2.258996764094865,2.2807065284445565,1.9748251426914158
4179,DWLS,6,800,2,1.7578644637847882,1.8955588556092597,1.1352313155022429,2.259828058336365,2.274699640514026,2.032030366909696
4180,DWLS,6,800,2,1.4311055160358381,1.9688119527764503,1.0639291713370032,2.259376880194145,2.2808886472515466,2.0276000284456357
4181,DWLS,6,800,2,1.2775731730537379,1.6862177360002297,1.1364353864938934,2.2603027369074247,2.2802946448392163,2.1176320263597663
4182,DWLS,6,800,2,1.3120801930307582,1.7305607421159803,0.7993178060223032,2.260326464222605,2.273191603217866,2.1522473709066756
4183,DWLS,6,800,2,1.095311462922438,1.9767711895148503,1.338965481181803,2.260326464222605,2.2814585186615264,2.064804593421766
4184,DWLS,6,800,2,1.6242043465196483,1.6435650911281199,1.0834768005691233,2.260136628069055,2.2816483951264463,2.1921570512242456
4185,DWLS,6,800,2,1.483958479511808,1.84027191837065,1.294695661922153,2.259194761387155,2.2808886472515466,2.236560885684666
4186,DWLS,6,800,2,1.5265678054308582,1.5545632180251698,0.4576887705982531,2.259376880194145,2.2751698842750065,2.092200578241686
4187,DWLS,6,800,2,1.7384563568475682,2.03431751736561,0.9803079547617228,2.259194761387155,2.281054897260056,1.805286857147776
4188,DWLS,6,800,2,1.830162034473328,2.0310658467636404,1.0986521401026732,2.2580457665982747,2.2786769601698462,1.9978701781523562
4189,DWLS,6,800,2,1.4858373190552583,1.99984080363693,1.1644774007096632,2.2602078213498347,2.281054897260056,2.0904336139791564
4190,DWLS,6,800,2,1.7959540314655784,1.81969893996939,1.1390083929189734,2.2595431302026547,2.2805085311522664,2.2242826559664355
4191,DWLS,6,800,2,1.411779973666368,1.9501678474425501,0.797563023186483,2.2603027369074247,2.2816483951264566,2.0475748853095657
4192,DWLS,6,800,2,1.6481038349511286,2.0945896124033103,0.9645052927428933,2.2541121862538045,2.2807065284445565,2.1457708022721658
4193,DWLS,6,800,2,1.479040347816378,1.8276366824429104,1.143110049357323,2.259376880194145,2.2776525013357363,2.199766059614796
4194,DWLS,6,800,2,1.502679539437158,1.7531338677086998,1.1327053032937435,2.2585530910622644,2.2815613734181466,2.2465194177922263
4195,DWLS,6,800,2,1.782532595412438,1.82731936922957,1.0606823868056232,2.258996764094865,2.279557533655676,1.995822449031396
4196,DWLS,6,800,2,1.4364677021348582,1.6622951295411,1.1945374683330234,2.2602631899828944,2.2815613734181466,2.2553360516830963
4197,DWLS,6,800,2,1.500227790874558,2.03725174253099,1.2167684015407534,2.258782877781815,2.2764836640106463,2.1345603230957058
4198,DWLS,6,800,2,1.1244109794668784,1.53064120244576,0.8275325755772535,2.259946751604125,2.2816483951264566,2.218089870331256
4199,DWLS,6,800,2,1.7551730860354484,1.86785305210619,1.0040592418489633,2.257165193112445,2.2802946448392163,2.032115047614606
4200,DWLS,6,800,2,1.4065941674261986,1.9723711474352799,0.7360295205386731,2.2603027369074247,2.281205287309556,2.0727490573098257
4201,DWLS,6,800,2,1.5196378986301982,1.8158383837722205,1.530703876891673,2.2595431302026547,2.280064858119666,1.9768084085219857
4202,DWLS,6,800,2,1.2925413756871977,1.6156410588124601,1.280261480978563,2.259946751604125,2.2802946448392163,2.132300786798216
4203,DWLS,6,800,2,1.0209425623651285,1.7232990508061499,1.025349558946053,2.2596935202521546,2.2818382312800063,1.9996149850028158
4204,DWLS,6,800,2,1.1222835269950382,1.6540197700269397,1.2424854277925932,2.253187873456625,2.281054897260056,2.0236338307335964
4205,DWLS,6,800,2,1.1987945584585282,1.64107008337432,1.4359552307590933,2.256498236808835,2.281205287309556,2.3387521243428564
4206,DWLS,6,800,2,1.543490735763188,2.01929937837222,1.0816705429659235,2.260326464222605,2.2805085311522664,2.056619433044196
4207,DWLS,6,800,2,1.6020545526933383,1.66521907266906,0.8639094228565035,2.260326464222605,2.281054897260056,2.171400893398776
4208,DWLS,6,800,2,1.4046204821332384,1.6691490117045003,1.0638044821995831,2.259828058336365,2.2807065284445565,2.005348232524636
4209,DWLS,6,800,2,1.1738782384042383,1.5905681124969602,0.7298683323375333,2.2580457665982747,2.2805085311522664,2.1434574426884763
4210,DWLS,6,800,2,1.5058405670594681,1.73491327986706,0.8255077895207429,2.2596935202521546,2.2808886472515466,1.952529974641566
4211,DWLS,6,800,2,1.5086778724414982,1.8582952567513702,1.308539498960613,2.2580457665982747,2.281054897260056,2.2482683400761463
4212,DWLS,6,800,2,1.3049524864877482,1.62796463129612,0.5677574121720332,2.258782877781815,2.2805085311522664,1.9476363068702658
4213,DWLS,6,800,2,1.522265432317648,1.8759123009039405,1.1134766892616534,2.2602078213498444,2.2816483951264566,2.231824471890906
4214,DWLS,6,800,2,1.738572402084578,1.9556396264839904,1.064206138201733,2.258782877781815,2.279279968871846,2.0448239808455857
4215,DWLS,6,800,2,1.057835504021868,1.4490408825361603,0.9393334919882729,2.257165193112445,2.2818382312800063,2.047240396854326
4216,DWLS,6,800,2,1.5442793130932684,1.73897783243215,1.2333860973703232,2.2602631899828944,2.2818382312800063,2.218126036834646
4217,DWLS,6,800,2,1.555803597812818,1.8133340204484303,0.9329779594595029,2.258782877781815,2.2786769601698462,2.0349791519464158
4218,DWLS,6,800,2,1.827975692125758,1.69360121952961,0.5838324725009031,2.2595431302026547,2.281719588407246,2.161208709536966
4219,DWLS,6,800,2,1.178287124337298,1.50288993604153,1.0862702732018732,2.2602631899828944,2.2802946448392163,1.9872056517066257
4220,DWLS,6,800,2,1.330601315693558,1.6470741130216002,1.119852828637103,2.260049606360745,2.278986449598546,2.1215934770103457
4221,DWLS,6,800,2,1.402147110438528,1.78298494464805,1.1828931010733235,2.2603027369074247,2.281054897260056,2.1353256033038357
4222,DWLS,6,800,2,1.2680246947800782,1.7999649088977305,1.2086382570406036,2.259194761387155,2.281054897260056,2.304662872489306
4223,DWLS,6,800,2,1.7293602564868984,2.0263459991478405,1.0834936949422829,2.2602078213498444,2.281774957040296,2.191474614020756
4224,DWLS,6,800,2,1.403749867327348,1.8469739966634098,1.1032112788771329,2.259194761387155,2.281814503964826,2.239423528461986
4225,DWLS,6,800,2,1.5286714877584484,1.7625419663761002,1.2848435832641232,2.2596935202521546,2.2814585186615264,2.2104214351520657
4226,DWLS,6,800,2,1.8794753474107786,2.1405108655367204,0.9701203653744932,2.2577682018144447,2.2805085311522664,1.9179647520519663
4227,DWLS,6,800,2,1.471866070644278,1.6493565300288602,1.2791154689437632,2.258996764094865,2.2818145039648163,2.1145322510719664
4228,DWLS,6,800,2,1.3547491414917485,1.9122328620084499,0.8730715220347234,2.2596935202521546,2.279557533655676,2.279749551974266
4229,DWLS,6,800,2,1.536481265589868,1.7755479349168504,0.9357471117028233,2.2549718969532453,2.2684515390447566,2.108783699019476
4230,DWLS,6,800,2,1.5048590278298282,2.0577517296335404,1.0774262036191133,2.260326464222605,2.2760618720455863,1.9604723537963262
4231,DWLS,6,800,2,1.3202645966617084,1.65279104047479,0.925670276559893,2.2596935202521546,2.279819158755726,2.343011825248246
4232,DWLS,6,800,2,1.4920220268533484,1.82323931993833,1.2498804737111833,2.2577682018144447,2.2816483951264566,2.037189243581656
4233,DWLS,6,800,2,1.659529319720518,1.6931022284471,1.100326525782213,2.2574746825411447,2.281054897260056,2.2162524631606457
4234,DWLS,6,800,2,1.8018007668540885,1.8759198117293103,1.3051909123665533,2.259946751604125,2.2802946448392163,2.0220387948137457
4235,DWLS,6,800,2,1.5116386039094085,1.7117590194210899,0.9901102825457829,2.259376880194155,2.2808886472515466,1.908278091573476
4236,DWLS,6,800,2,1.283575366685688,1.6594399249174503,0.7888848413130034,2.253658117217605,2.281054897260056,2.1996304351557456
