id,method,factors,nobs,ncat,bias_withoutC_L_SE6,bias_withoutC_L_SE7,bias_withoutC_T_SEi6,bias_withoutC_T_SEi7,bias_withoutC_C_SE1
5086,PML,2,200,4,-0.1337714571378247,0.11859394572554041,-2.1634410730709113,-2.104585013333911,-1.029361646146723
5087,PML,2,200,4,0.7583561143246049,-0.12943223380878915,-2.182156201364971,-2.1011126086623517,-1.4049737545786742
5088,PML,2,200,4,-0.1862164114800148,0.6650836724564207,-2.1454959116712815,-2.1030056274423115,-0.36894170227693424
5089,PML,2,200,4,0.23409072215980486,-0.3854645685194391,-2.152162086651481,-2.1222542169553313,-1.7490325438385037
5090,PML,2,200,4,-0.310294613039775,-0.6379003230385892,-2.1609811873193814,-2.1305003413064614,-0.2721324775482939
5091,PML,2,200,4,0.6938949797955452,0.6996776228798505,-2.1330893364702312,-2.1103862040930412,-1.7512919221674945
5092,PML,2,200,4,0.39887238192041485,0.43631019030464024,-2.155829804045542,-2.113332689613852,-0.2674909936116243
5093,PML,2,200,4,0.3388930149961451,0.4900023547868608,-2.1358343304248613,-2.1195083435754922,-1.1865990480993336
5094,PML,2,200,4,0.6545041829849954,0.16634989363504063,-2.1334109314629215,-2.103985724292952,-1.253996825357953
5095,PML,2,200,4,-0.4456811918389848,1.0288686612818905,-2.1497240395487407,-2.1021170884309215,-2.213881825320814
5096,PML,2,200,4,-0.1360395544686345,0.04906313716926056,-2.137077015570321,-2.130335925147152,-1.1844560391077632
5097,PML,2,200,4,-0.10959116203502484,-0.4655348502646893,-2.1449260661703122,-2.1039738143896716,-0.5572426671356934
5098,PML,2,200,4,0.4880952574395352,-0.1275252774944495,-2.128417309684022,-2.1081297421993215,-1.1839631998840139
5099,PML,2,200,4,-0.15058320541561504,0.6939452972241009,-2.202415612215221,-2.131602820687481,-0.9774320121395439
5100,PML,2,200,4,-0.07574785585777455,1.3064642753578306,-2.166500185616231,-2.096675367678971,-1.1234329452248644
5101,PML,2,200,4,-0.530323152114575,-0.2715703579619595,-2.143378713581652,-2.1400544706272022,-0.3880606651531143
5102,PML,2,200,4,-1.122338498259095,0.7724122937236004,-2.189420476910682,-2.0984938598340914,-0.47301362328179414
5103,PML,2,200,4,0.5271658249106754,0.3083109259486308,-2.157660878892402,-2.0925403827120617,-0.9890471546490837
5104,PML,2,200,4,0.4578784588436552,-0.4041639687366094,-2.1372935181860715,-2.160689885650402,-0.6988731282033839
5105,PML,2,200,4,0.05066602333379522,-0.8912710637512394,-2.144152359640292,-2.212014338630132,-0.7233626160115234
5106,PML,2,200,4,-1.0791824951309648,-1.1267896697351996,-2.159334956667322,-2.1305855456051512,-1.929876717054184
5107,PML,2,200,4,0.6239084285219854,0.9697904741565004,-2.1600817608867615,-2.143785737254722,-1.2103150383758532
5108,PML,2,200,4,0.024761472124235073,0.8781418294705405,-2.1584248699661317,-2.092475377852822,-1.3770453362645638
5109,PML,2,200,4,-1.0950262976482252,-0.4237380502084595,-2.167820976685801,-2.125556348653912,-0.8983407109954739
5110,PML,2,200,4,0.45133698323635496,-0.10468924074209934,-2.1457531500437415,-2.1122387742872712,-0.3927097636236443
5111,PML,2,200,4,-0.6454257147272248,0.23634944655749057,-2.1530949259871313,-2.1430267453795615,-1.4624681654196143
5112,PML,2,200,4,1.1360895657330652,-0.14259551309868945,-2.145692788808172,-2.1066153161405516,-1.5287605769502832
5113,PML,2,200,4,0.16980770377695506,-1.1757398076183896,-2.1520972549873716,-2.1105528190329013,-0.4819348034410739
5114,PML,2,200,4,-0.7297846681648547,-0.3600386645136497,-2.162366977431092,-2.1096304573027416,-1.473474559779374
5115,PML,2,200,4,-0.488245758852935,0.16559392135723078,-2.1631098147821715,-2.1434681830970916,-1.3233255151475136
5116,PML,2,200,4,0.6150542905372751,0.7475969546193506,-2.144069442791902,-2.118102548450021,-1.1479974265066835
5117,PML,2,200,4,0.8437234668960749,-0.46856595638243914,-2.127507583836341,-2.0944289689282414,-0.7445729178980134
5118,PML,2,200,4,-1.2401800281850548,0.4095086229795104,-2.148442280462362,-2.102383809251411,-0.761062553251704
5119,PML,2,200,4,-0.7603617044470351,-0.2756123856586197,-2.140918439866342,-2.125131427608762,-2.8303237616461834
5120,PML,2,200,4,0.7465649898629051,0.31221325330467037,-2.117931958288212,-2.104203418755081,-0.7295893109384832
5121,PML,2,200,4,0.2648204548980453,0.7578112277210607,-2.138079121641481,-2.085832113146102,-0.27563062656322385
5122,PML,2,200,4,-0.38708443991138514,0.7308808064843304,-2.1511100638490515,-2.1195480580187014,-1.212502437983523
5123,PML,2,200,4,-0.758276838276585,0.6059953364645508,-2.146313030322772,-2.1110552453684317,-1.8989695904855441
5124,PML,2,200,4,0.26000638386377495,0.7949547964121604,-2.1340282367617007,-2.0940723178852414,-0.16416614799945328
5125,PML,2,200,4,-0.28534750605910475,0.7560273822962503,-2.1409000119176707,-2.084118661642552,-2.0369032185565334
5126,PML,2,200,4,0.5858976194227552,0.06324887228331064,-2.157082612672381,-2.1020517798373315,-0.9262548858616035
5127,PML,2,200,4,0.29517510392637547,0.40288323072964066,-2.1495276329431516,-2.1057401006661216,-0.7093713312518637
5128,PML,2,200,4,-0.3094275998803145,0.22249037965892046,-2.1556725206204415,-2.1468542369499617,-1.2840510469207242
5129,PML,2,200,4,-0.26291675219490485,-0.016787550123189415,-2.1513209201607015,-2.134420255471771,-2.1616029475458043
5130,PML,2,200,4,-0.7502111590472045,0.48303069808596083,-2.1351818409376317,-2.1293004780826923,-1.3043468170065131
5131,PML,2,200,4,-0.842670796198685,0.5940157892173503,-2.187386866710961,-2.112453662286172,-2.416051563655884
5132,PML,2,200,4,-0.7026756991579147,-0.0586640052958394,-2.144009045115182,-2.1151567529248614,-1.8929761753708432
5133,PML,2,200,4,0.542121135441085,0.5138129088908205,-2.1473213532225017,-2.100039778780642,-0.20383491203755377
5134,PML,2,200,4,-0.8992145815732446,0.7089290217158108,-2.1421729080555716,-2.127265579487851,-1.7275235616289533
5135,PML,2,200,4,-0.12174918516392463,0.6002832453751703,-2.131025270311912,-2.136385412174212,-2.780651848406744
5136,PML,2,200,4,0.6965953373892553,1.3796094841261608,-2.1557804505344307,-2.078138642961111,-0.41840189340291434
5137,PML,2,200,4,0.5008118344028853,-0.7175153905742894,-2.166866169871881,-2.160228680799561,-0.8335871805525739
5138,PML,2,200,4,1.1416309741958854,0.12785793250022076,-2.1441757515137314,-2.0894609980270413,-0.7408673760785731
5139,PML,2,200,4,-0.7015057264437047,0.7850831359408506,-2.143072373018891,-2.127863201038342,-2.815163104490634
5140,PML,2,200,4,0.37210249616909524,0.2112541563567806,-2.126319123241491,-2.110344328831361,-1.3002618586759231
5141,PML,2,200,4,0.30234769542679535,0.4601643665648303,-2.2054892478961015,-2.1129636460833017,-1.768294880633983
5142,PML,2,200,4,0.9301608617812553,-0.45237209264642964,-2.1470273372726516,-2.104902132846881,-1.0935413999394141
5143,PML,2,200,4,-0.06009282051991499,0.16594614367328037,-2.166122604621812,-2.106114445814372,-1.2342935010098532
5144,PML,2,200,4,-1.0996347205587647,1.0037898434043104,-2.176853510247552,-2.132330567025452,-1.243064659985074
5145,PML,2,200,4,0.6807334247826251,-0.7238730882818796,-2.1605398092174806,-2.119771645872892,-1.7181246583945542
5146,PML,2,200,4,-0.3055479503939251,0.2293254870118007,-2.1900737507687618,-2.1092937508738614,-1.223820503328904
5147,PML,2,200,4,0.20805841443585493,0.5194585598236503,-2.1400740361687918,-2.113543354236992,-1.8865065526763343
5148,PML,2,200,4,-0.32677711146385513,-0.3087612653005292,-2.1614667019322313,-2.099816985971291,-0.9005030495891436
5149,PML,2,200,4,-0.3663786207917151,-0.2876414686585498,-2.1527817906082407,-2.105959753568111,-0.8527306612694241
5150,PML,2,200,4,-0.3283101829037849,-0.26186987858790933,-2.1560797774579115,-2.100449778766042,-1.6163642396678433
5151,PML,2,200,4,0.13460636940100523,0.023044691929520467,-2.140370589503672,-2.133820854428481,-1.3330706559383634
5152,PML,2,200,4,-1.2623319487499243,0.2345754064606305,-2.1370756381854608,-2.108931809887972,-1.1599242748092236
5153,PML,2,200,4,0.00450715968370527,-0.3572880771246095,-2.165375979169891,-2.1537112570006514,-2.0394877432612537
5154,PML,2,200,4,-0.11286516444181452,1.0338355371634105,-2.154268093200172,-2.1449097407801707,-2.129112847286943
5155,PML,2,200,4,-0.01924048291098504,0.4305155281993808,-2.147818533501962,-2.1218540627863214,-1.2549059771872733
5156,PML,2,200,4,-1.5927213500114044,-1.1412557804046395,-2.155993660771631,-2.116527311998341,-1.135576199752744
5157,PML,2,200,4,-0.899168631820825,0.36098854348836085,-2.1427718568290013,-2.135943324693472,-0.938867461716393
5158,PML,2,200,4,-0.5620248895633451,-0.5981703830329095,-2.142492240217571,-2.146079391743351,-0.8108874644297535
5159,PML,2,200,4,1.147532939571985,-0.5929789568184595,-2.1515560301674315,-2.1236543062450113,-1.5448609433602933
5160,PML,2,200,4,-0.8437960794619546,1.5298182629945607,-2.132814224748991,-2.094200889493371,-1.6483437466968134
5161,PML,2,200,4,0.08685687952366544,1.2235000287161708,-2.138722440533031,-2.1194295855255714,-1.8516121980779343
5162,PML,2,200,4,0.012366562825795457,-0.20576565973272967,-2.151233854399691,-2.0969630411266316,-1.4514140539704636
5163,PML,2,200,4,-0.4019252026757548,0.11070133640462068,-2.129626942448351,-2.109414576992372,-2.0427344839037436
5164,PML,2,200,4,0.7100641608212853,0.1976970144196205,-2.1454647330431813,-2.102405749888471,-1.362512452955443
5165,PML,2,200,4,-1.285730009463555,-0.6324710214769991,-2.156349220407372,-2.115720763151542,-2.170228950267214
5166,PML,2,200,4,-0.14447725271696452,0.7334147959024804,-2.136474559795501,-2.091503585399232,-0.8313738880814838
5167,PML,2,200,4,0.1440850365163851,0.35712348602810057,-2.145367970452182,-2.1234600424790013,-1.4809738276460345
5168,PML,2,200,4,-0.1206150117327949,0.7448301219919407,-2.207552460744032,-2.1211477445748113,-1.9017603704881134
5169,PML,2,200,4,-0.14772215739699487,-0.8138522922937195,-2.1678209503906616,-2.1090532069149113,-1.4767031600932943
5170,PML,2,200,4,-0.35680318850598514,0.7681689462582103,-2.267581132714641,-2.1043748118398917,-0.8815591259594635
5171,PML,2,200,4,0.11948023488903489,-0.08673378481205973,-2.1559239441031415,-2.1187901352579113,-1.983947180189924
5172,PML,2,200,4,0.3346246057155854,0.5709754853747008,-2.163036293126572,-2.0859046080328723,0.22276217250138675
5173,PML,2,200,4,0.11521645584440521,0.24267457905012071,-2.1527262220106618,-2.109825796072372,-1.0175887299267439
5174,PML,2,200,4,-0.3170343018205145,0.009642254286910262,-2.1818132940606914,-2.123350899316552,-0.8593272026878942
5175,PML,2,200,4,-2.636562156776395,1.1661119680213308,-2.1778033752462913,-2.1384241657949223,-2.3252594553958836
5176,PML,2,200,4,-0.24482991568005458,-0.024708961727249595,-2.168029082990011,-2.101681285335931,-0.7629942992816843
5177,PML,2,200,4,0.9005585918644955,0.501033535828481,-2.1240182314071916,-2.085640170935442,-0.057920581187213827
5178,PML,2,200,4,0.29441637780266494,0.7405852189140006,-2.1732737229072012,-2.093791505785282,-0.019258480325423655
5179,PML,2,200,4,-0.49407331170059493,-0.4449673075167797,-2.1564291712276322,-2.123836102356512,-1.5910624967962737
5180,PML,2,200,4,1.346079375355115,-0.1412165063931596,-2.1618841415813814,-2.1372309070162716,-0.9735500250749332
5181,PML,2,200,4,-0.8660809284033246,0.02649462554281043,-2.1458043648755614,-2.111262033157271,-1.2867873164254542
5182,PML,2,200,4,0.9121561367989951,0.8719777880954509,-2.1491787874918318,-2.138145031802821,-0.7644774633944238
5183,PML,2,200,4,1.0210717574819055,1.1251824485741406,-2.1362701783634614,-2.101595816703311,-1.5782169378300042
5184,PML,2,200,4,-0.24050943062556493,0.31280410893458066,-2.139457994875081,-2.088977183418271,-0.5236391951591133
5185,PML,2,200,4,-0.9340751538574652,-0.9154742507958092,-2.1453861259672107,-2.1254994874481916,-2.367081858706384
5186,PML,2,200,4,0.6607451266526849,-1.1566503243587296,-2.1471807687402715,-2.1224706235860715,-1.1232681319591737
5187,PML,2,200,4,-0.592610870597935,-0.02077614101928943,-2.1579202101080415,-2.1115546067614814,-0.13823836649090315
5188,PML,2,200,4,0.4745334823776051,-0.10208162952956915,-2.1366744974122316,-2.114789024532092,-1.1627212579594537
5189,PML,2,200,4,0.8857241282949451,-0.47220949438022963,-2.1434014957385408,-2.1484377794518617,-1.7007650096182534
5190,PML,2,200,4,-0.27103558586236487,-0.7036701532215792,-2.146696747286102,-2.1043007638275117,-0.6352986598381141
5191,PML,2,200,4,-0.7807441040433349,0.4497268065883304,-2.141233209957602,-2.1367539076122615,-2.2023353439735343
5192,PML,2,200,4,0.7996504044845352,-0.1867816905082892,-2.131532162375191,-2.153153808205392,-0.8168895542510934
5193,PML,2,200,4,-0.7477544857725748,-0.5556398278080896,-2.156583430670242,-2.1256051015887913,-2.045033034363654
5194,PML,2,200,4,-0.09113706287569509,0.1515416108550105,-2.149789234771192,-2.116187452461092,-2.063200154528613
5195,PML,2,200,4,0.43225509404557494,0.26041713690989066,-2.159722825078901,-2.124120484278162,-0.45752453259134407
5196,PML,2,200,4,0.8924504616103655,-0.33345293223863914,-2.150596657655152,-2.170242047254141,-0.6894756971830631
5197,PML,2,200,4,-0.04917326494921492,-0.38012142237394964,-2.151034443218232,-2.1018810323277015,-0.730952503661994
5198,PML,2,200,4,0.5242335845862651,-0.2933932187010997,-2.1491869212940413,-2.1329005690545912,-1.2444082397352534
5199,PML,2,200,4,0.1444639127836253,0.5570035622548306,-2.198126860408252,-2.091220552609911,-0.5934500728005138
5200,PML,2,200,4,0.16683448847132493,0.9878115519664908,-2.157894048871431,-2.1175183685187213,-1.5915581924583033
5201,PML,4,200,4,0.42437183435888526,0.5720885820212608,-2.1429651522414312,-2.139699407017702,-0.08428288294387437
5202,PML,4,200,4,-0.033751509415744924,0.04558715893375059,-2.1449608213457316,-2.146717952333181,-1.3746965586762334
5203,PML,4,200,4,0.2672550950429752,-0.32266668242141927,-2.152399335453592,-2.1292912045556416,-1.0712162073945235
5204,PML,4,200,4,0.13570550094953518,0.3779400423856105,-2.141611252020312,-2.118385210133332,-0.9865846123145838
5205,PML,4,200,4,0.3094774374321353,0.11267933217552067,-2.149532031466321,-2.121519058205332,-1.5242827082189534
5206,PML,4,200,4,-0.07590873009605467,0.2666556976390705,-2.1589457867178017,-2.131422969105591,-1.5114975046375532
5207,PML,4,200,4,-0.1829808846369546,0.8840718075506703,-2.1835938895186007,-2.115147357698262,-0.5435626327323639
5208,PML,4,200,4,-0.16216135839120516,-0.9941480465079797,-2.159086689221221,-2.120493231173791,-1.516207233836854
5209,PML,4,200,4,0.010589151105645095,-0.21495240836567966,-2.1496229697217317,-2.1136940971608813,-0.976126390991984
5210,PML,4,200,4,0.18333824563469547,-0.5300040073501294,-2.1475176976253314,-2.115979059545761,-1.2730391714500633
5211,PML,4,200,4,0.7943622442839054,0.37673479189583026,-2.1382582053342816,-2.149708039724152,-2.1973853431487944
5212,PML,4,200,4,0.8656154724083854,0.7080741088212904,-2.1480759475226012,-2.146886378620992,-0.9028732242028839
5213,PML,4,200,4,-0.059632016011285094,-0.5286755222359094,-2.1496376756003217,-2.119725328047431,-1.0308739383141932
5214,PML,4,200,4,0.010833319923165413,1.0249561187274208,-2.1865198530600316,-2.1239576157281115,-0.4698632121979837
5215,PML,4,200,4,0.7144262090054754,-0.5392679228696691,-2.148340849480232,-2.1829254558242415,-0.6838445524176937
5216,PML,4,200,4,0.3084236151333152,-0.2681469517357198,-2.174401708812622,-2.140813001935382,0.22736507233196562
5217,PML,4,200,4,0.06286602791340523,-0.8623631061197491,-2.158126513276662,-2.122516977914231,-1.9623414390414236
5218,PML,4,200,4,-1.5305232169691443,-0.09273768179737935,-2.156745513824582,-2.149551531460181,-2.8125770756054034
5219,PML,4,200,4,-0.707122516043155,0.3208500033711703,-2.150386174447991,-2.1345452105831315,-1.791995436091133
5220,PML,4,200,4,0.14462205604365494,-0.2549679483597897,-2.1838904835944417,-2.1249919665696018,-1.9402094346299734
5221,PML,4,200,4,0.15335262845745518,0.4495850548250503,-2.1754365867647216,-2.125163017138601,-1.4790672389887933
5222,PML,4,200,4,-1.221907565111685,-1.5456812342366295,-2.147312773292741,-2.126255859310301,-1.9724596193758035
5223,PML,4,200,4,-0.7600570149705249,-0.5717364553674192,-2.171930818957732,-2.1183128271093423,-0.6304295674067331
5224,PML,4,200,4,-0.499428174103405,0.8202741329042904,-2.154404494008641,-2.1354895487065315,-0.7193133092987636
5225,PML,4,200,4,0.3300119191664855,0.5871411824170905,-2.156033278551982,-2.1243416002200313,-0.7642485367322843
5226,PML,4,200,4,0.6965985131868351,0.5170469854603004,-2.148170214223581,-2.1170187356453014,-0.4846663912646834
5227,PML,4,200,4,0.786875362321475,0.5012058791705708,-2.1465404937680717,-2.1527793548429113,-0.6088375764116444
5228,PML,4,200,4,-0.960006004135585,0.6386003714307004,-2.171097523792001,-2.1467632076526812,-1.3189847425984738
5229,PML,4,200,4,-0.011891871065945053,0.29664381891229064,-2.158185602781551,-2.1400501306271718,-1.048148995059253
5230,PML,4,200,4,0.0010633635453755064,0.8903780540821603,-2.1476791307135312,-2.116964294228091,-2.2643365134564846
5231,PML,4,200,4,0.11141181489846552,-1.3257784448002894,-2.1474057622229314,-2.131131441690752,-1.4682869906341032
5232,PML,4,200,4,-0.044982792946864775,-0.009887957248179424,-2.159897355351702,-2.2111252504377217,-1.3604788828786838
5233,PML,4,200,4,0.5409847506162052,0.6602616509813107,-2.159127671116852,-2.1260407286464513,-1.5695546979456534
5234,PML,4,200,4,-0.850480465401765,0.27660058060752085,-2.201719939001101,-2.1482064587289713,0.26468961995498586
5235,PML,4,200,4,-0.3998894206822451,-1.0954785894618095,-2.169530279681911,-2.1166253977648917,-1.4788219616621037
5236,PML,4,200,4,-0.5618984426251847,-0.5455952746138595,-2.1705011534031913,-2.151372129161451,-0.5566082709866332
5237,PML,4,200,4,-0.6904232396187051,0.4344553026991709,-2.1580698364196014,-2.143218759573641,-1.003950460195914
5238,PML,4,200,4,0.5880252398195354,0.0589241718803403,-2.180866098006261,-2.133379089872392,-0.5500434161209031
5239,PML,4,200,4,-0.13843149048625505,-2.21729225706757,-2.2186047545223615,-2.1570573787625418,-1.9480285568745135
5240,PML,4,200,4,0.3887602084177849,0.06966484215634033,-2.149395993093761,-2.1108067349154616,-1.4721760304335738
5241,PML,4,200,4,0.4679692259986552,0.3523427865325106,-2.152359724668762,-2.128674719823602,-0.9277925891246332
5242,PML,4,200,4,-0.39482178252181477,-0.18590005697440917,-2.1580433856645014,-2.126490067192381,0.1715624707758462
